,file,cid,pos,lemma,path,fileN,status
11743,409544,5,0,pratizWA,../TextSegmentation/corrected_10to20/409544.p,409544.p,accepted
11744,403807,1,0,Gawotkaca,../TextSegmentation/corrected_10to20/403807.p,403807.p,accepted
11745,193961,1,4,Alepa,../TextSegmentation/corrected_10to20/193961.p,193961.p,accepted
11746,269298,2,0,parIkz,../TextSegmentation/corrected_10to20/269298.p,269298.p,accepted
11747,222860,0,0,nirvApay,../TextSegmentation/corrected_10to20/222860.p,222860.p,accepted
11749,280081,3,0,vistAra,../TextSegmentation/corrected_10to20/280081.p,280081.p,accepted
11751,295588,1,0,nyas,../TextSegmentation/corrected_10to20/295588.p,295588.p,accepted
11752,429738,0,0,Danvantari,../TextSegmentation/corrected_10to20/429738.p,429738.p,accepted
11753,410080,0,0,SEla,../TextSegmentation/corrected_10to20/410080.p,410080.p,accepted
11754,216967,0,0,sita,../TextSegmentation/corrected_10to20/216967.p,216967.p,accepted
11756,169803,5,0,praBAz,../TextSegmentation/corrected_10to20/169803.p,169803.p,accepted
11757,417226,4,0,upaspfS,../TextSegmentation/corrected_10to20/417226.p,417226.p,accepted
11759,432090,1,5,rati,../TextSegmentation/corrected_10to20/432090.p,432090.p,accepted
11760,411904,7,0,samiti,../TextSegmentation/corrected_10to20/411904.p,411904.p,accepted
11762,166726,3,0,vikAra,../TextSegmentation/corrected_10to20/166726.p,166726.p,accepted
11765,6055,2,0,viveka,../TextSegmentation/corrected_10to20/6055.p,6055.p,accepted
11766,415838,0,0,oM,../TextSegmentation/corrected_10to20/415838.p,415838.p,accepted
11767,189577,0,29,saNgin,../TextSegmentation/corrected_10to20/189577.p,189577.p,accepted
11768,200843,2,0,siD,../TextSegmentation/corrected_10to20/200843.p,200843.p,accepted
11769,25767,2,0,vizama,../TextSegmentation/corrected_10to20/25767.p,25767.p,accepted
11771,234493,3,0,daDi,../TextSegmentation/corrected_10to20/234493.p,234493.p,accepted
11773,288942,4,0,pradA,../TextSegmentation/corrected_10to20/288942.p,288942.p,accepted
11774,412949,3,0,virAwa,../TextSegmentation/corrected_10to20/412949.p,412949.p,accepted
11775,417956,0,0,oM,../TextSegmentation/corrected_10to20/417956.p,417956.p,accepted
11776,174350,3,0,vistara,../TextSegmentation/corrected_10to20/174350.p,174350.p,accepted
11777,275181,0,4,grAhin,../TextSegmentation/corrected_10to20/275181.p,275181.p,accepted
11779,441353,3,5,liK,../TextSegmentation/corrected_10to20/441353.p,441353.p,accepted
11780,11235,1,0,turyAtIta,../TextSegmentation/corrected_10to20/11235.p,11235.p,accepted
11782,237201,5,0,paraMtapa,../TextSegmentation/corrected_10to20/237201.p,237201.p,accepted
11783,244915,0,0,citrasena,../TextSegmentation/corrected_10to20/244915.p,244915.p,accepted
11784,276475,4,0,viSaNkA,../TextSegmentation/corrected_10to20/276475.p,276475.p,accepted
11785,299852,5,0,hfdyatara,../TextSegmentation/corrected_10to20/299852.p,299852.p,accepted
11786,180905,3,0,Bagavant,../TextSegmentation/corrected_10to20/180905.p,180905.p,accepted
11787,438316,3,0,div,../TextSegmentation/corrected_10to20/438316.p,438316.p,accepted
11788,282187,0,0,yajYa,../TextSegmentation/corrected_10to20/282187.p,282187.p,accepted
11789,424175,0,4,BUtika,../TextSegmentation/corrected_10to20/424175.p,424175.p,accepted
11791,14075,3,0,vac,../TextSegmentation/corrected_10to20/14075.p,14075.p,accepted
11792,248779,4,0,yuDizWira,../TextSegmentation/corrected_10to20/248779.p,248779.p,accepted
11793,221968,2,5,KaRqikA,../TextSegmentation/corrected_10to20/221968.p,221968.p,accepted
11795,159990,4,0,mahAyogin,../TextSegmentation/corrected_10to20/159990.p,159990.p,accepted
11796,165343,0,0,Adf,../TextSegmentation/corrected_10to20/165343.p,165343.p,accepted
11800,246807,0,18,mitra,../TextSegmentation/corrected_10to20/246807.p,246807.p,accepted
11801,230062,2,0,nirviza,../TextSegmentation/corrected_10to20/230062.p,230062.p,accepted
11802,245446,5,0,pramuc,../TextSegmentation/corrected_10to20/245446.p,245446.p,accepted
11803,432685,4,0,prapaS,../TextSegmentation/corrected_10to20/432685.p,432685.p,accepted
11804,419128,5,1,amitra,../TextSegmentation/corrected_10to20/419128.p,419128.p,accepted
11805,164216,2,3,Aditya,../TextSegmentation/corrected_10to20/164216.p,164216.p,accepted
11806,245311,0,0,SabarI,../TextSegmentation/corrected_10to20/245311.p,245311.p,accepted
11807,235534,0,8,ciYcA,../TextSegmentation/corrected_10to20/235534.p,235534.p,accepted
11808,179355,2,0,prAp,../TextSegmentation/corrected_10to20/179355.p,179355.p,accepted
11809,13008,0,0,tilaka,../TextSegmentation/corrected_10to20/13008.p,13008.p,accepted
11810,432239,1,0,paripracC,../TextSegmentation/corrected_10to20/432239.p,432239.p,accepted
11811,253791,2,0,SrISa,../TextSegmentation/corrected_10to20/253791.p,253791.p,accepted
11812,224492,4,0,kziti,../TextSegmentation/corrected_10to20/224492.p,224492.p,accepted
11813,206376,1,0,vilip,../TextSegmentation/corrected_10to20/206376.p,206376.p,accepted
11815,159590,0,0,hiraRyabAhu,../TextSegmentation/corrected_10to20/159590.p,159590.p,accepted
11816,437111,2,4,etAvant,../TextSegmentation/corrected_10to20/437111.p,437111.p,accepted
11819,222450,4,9,kazAyaka,../TextSegmentation/corrected_10to20/222450.p,222450.p,accepted
11820,7532,3,0,keSya,../TextSegmentation/corrected_10to20/7532.p,7532.p,accepted
11821,13781,5,0,dvija,../TextSegmentation/corrected_10to20/13781.p,13781.p,accepted
11822,276884,1,4,samASraya,../TextSegmentation/corrected_10to20/276884.p,276884.p,accepted
11823,182049,1,0,vAtavyADinidAna,../TextSegmentation/corrected_10to20/182049.p,182049.p,accepted
11825,291400,0,5,cintA,../TextSegmentation/corrected_10to20/291400.p,291400.p,accepted
11826,237222,1,0,praRam,../TextSegmentation/corrected_10to20/237222.p,237222.p,accepted
11827,278060,0,0,AhvA,../TextSegmentation/corrected_10to20/278060.p,278060.p,accepted
11828,233970,1,0,muni,../TextSegmentation/corrected_10to20/233970.p,233970.p,accepted
11829,245987,0,0,kanyA,../TextSegmentation/corrected_10to20/245987.p,245987.p,accepted
11830,415042,4,0,sEnika,../TextSegmentation/corrected_10to20/415042.p,415042.p,accepted
11831,156015,1,0,prayat,../TextSegmentation/corrected_10to20/156015.p,156015.p,accepted
11832,217666,0,0,dina,../TextSegmentation/corrected_10to20/217666.p,217666.p,accepted
11833,238718,3,0,viDivat,../TextSegmentation/corrected_10to20/238718.p,238718.p,accepted
11834,250172,5,0,kapilA,../TextSegmentation/corrected_10to20/250172.p,250172.p,accepted
11835,267716,0,5,kAsa,../TextSegmentation/corrected_10to20/267716.p,267716.p,accepted
11837,13969,3,0,nyas,../TextSegmentation/corrected_10to20/13969.p,13969.p,accepted
11838,242569,2,0,Arta,../TextSegmentation/corrected_10to20/242569.p,242569.p,accepted
11839,255125,0,0,vismi,../TextSegmentation/corrected_10to20/255125.p,255125.p,accepted
11840,197365,2,0,vikfti,../TextSegmentation/corrected_10to20/197365.p,197365.p,accepted
11841,160124,0,0,virAwa,../TextSegmentation/corrected_10to20/160124.p,160124.p,accepted
11842,425092,1,0,ayati,../TextSegmentation/corrected_10to20/425092.p,425092.p,accepted
11843,288684,0,0,aSvameDa,../TextSegmentation/corrected_10to20/288684.p,288684.p,accepted
11846,165291,2,0,saketaka,../TextSegmentation/corrected_10to20/165291.p,165291.p,accepted
11847,185583,0,0,sTira,../TextSegmentation/corrected_10to20/185583.p,185583.p,accepted
11849,150561,3,0,pratikf,../TextSegmentation/corrected_10to20/150561.p,150561.p,accepted
11850,227941,0,10,aBraka,../TextSegmentation/corrected_10to20/227941.p,227941.p,accepted
11851,274220,2,0,BAvay,../TextSegmentation/corrected_10to20/274220.p,274220.p,accepted
11852,421413,1,0,ekaviMSati,../TextSegmentation/corrected_10to20/421413.p,421413.p,accepted
11853,270333,4,0,kElAsa,../TextSegmentation/corrected_10to20/270333.p,270333.p,accepted
11854,211107,2,0,vizRu,../TextSegmentation/corrected_10to20/211107.p,211107.p,accepted
11857,159552,2,0,tuhinAdri,../TextSegmentation/corrected_10to20/159552.p,159552.p,accepted
11858,293559,1,5,sevin,../TextSegmentation/corrected_10to20/293559.p,293559.p,accepted
11859,239357,1,7,vyADi,../TextSegmentation/corrected_10to20/239357.p,239357.p,accepted
11860,153452,2,0,sAray,../TextSegmentation/corrected_10to20/153452.p,153452.p,accepted
11861,153824,5,0,balin,../TextSegmentation/corrected_10to20/153824.p,153824.p,accepted
11862,410464,2,0,Dfzwadyumna,../TextSegmentation/corrected_10to20/410464.p,410464.p,accepted
11863,16324,1,0,dvezaRa,../TextSegmentation/corrected_10to20/16324.p,16324.p,accepted
11864,246060,2,0,daridra,../TextSegmentation/corrected_10to20/246060.p,246060.p,accepted
11865,288762,2,0,kumArI,../TextSegmentation/corrected_10to20/288762.p,288762.p,accepted
11866,6976,6,0,samAsatas,../TextSegmentation/corrected_10to20/6976.p,6976.p,accepted
11867,255702,4,0,vimaleSvara,../TextSegmentation/corrected_10to20/255702.p,255702.p,accepted
11868,152815,0,10,saMCad,../TextSegmentation/corrected_10to20/152815.p,152815.p,accepted
11869,212584,1,0,kaTay,../TextSegmentation/corrected_10to20/212584.p,212584.p,accepted
11870,290098,1,0,viSvAtman,../TextSegmentation/corrected_10to20/290098.p,290098.p,accepted
11872,295401,2,0,pracoday,../TextSegmentation/corrected_10to20/295401.p,295401.p,accepted
11873,275500,3,0,vitta,../TextSegmentation/corrected_10to20/275500.p,275500.p,accepted
11874,298487,1,4,trayastriMSat,../TextSegmentation/corrected_10to20/298487.p,298487.p,accepted
11876,256739,2,6,saMdiS,../TextSegmentation/corrected_10to20/256739.p,256739.p,accepted
11877,199885,0,0,paktiSUla,../TextSegmentation/corrected_10to20/199885.p,199885.p,accepted
11878,441883,1,0,tftIyA,../TextSegmentation/corrected_10to20/441883.p,441883.p,accepted
11879,431138,0,0,virAma,../TextSegmentation/corrected_10to20/431138.p,431138.p,accepted
11880,263751,3,0,mahA,../TextSegmentation/corrected_10to20/263751.p,263751.p,accepted
11881,163522,3,0,indriya,../TextSegmentation/corrected_10to20/163522.p,163522.p,accepted
11882,257771,0,0,paripf,../TextSegmentation/corrected_10to20/257771.p,257771.p,accepted
11883,423020,1,0,muni,../TextSegmentation/corrected_10to20/423020.p,423020.p,accepted
11884,207135,1,0,BAga,../TextSegmentation/corrected_10to20/207135.p,207135.p,accepted
11885,171997,0,0,pracC,../TextSegmentation/corrected_10to20/171997.p,171997.p,accepted
11887,404486,0,0,drORi,../TextSegmentation/corrected_10to20/404486.p,404486.p,accepted
11891,177336,5,0,upAs,../TextSegmentation/corrected_10to20/177336.p,177336.p,accepted
11892,196193,0,0,ganDaka,../TextSegmentation/corrected_10to20/196193.p,196193.p,accepted
11894,296006,0,0,vihA,../TextSegmentation/corrected_10to20/296006.p,296006.p,accepted
11895,228008,2,10,vAri,../TextSegmentation/corrected_10to20/228008.p,228008.p,accepted
11896,157058,4,0,balin,../TextSegmentation/corrected_10to20/157058.p,157058.p,accepted
11898,419860,5,0,parimARa,../TextSegmentation/corrected_10to20/419860.p,419860.p,accepted
11899,291791,3,7,mUrti,../TextSegmentation/corrected_10to20/291791.p,291791.p,accepted
11900,184755,1,0,arday,../TextSegmentation/corrected_10to20/184755.p,184755.p,accepted
11901,231651,6,0,svayaMvara,../TextSegmentation/corrected_10to20/231651.p,231651.p,accepted
11903,158738,2,6,saMjYita,../TextSegmentation/corrected_10to20/158738.p,158738.p,accepted
11904,403310,3,0,vajrapARi,../TextSegmentation/corrected_10to20/403310.p,403310.p,accepted
11905,254033,2,0,kaScid,../TextSegmentation/corrected_10to20/254033.p,254033.p,accepted
11906,416723,0,0,dvaMdva,../TextSegmentation/corrected_10to20/416723.p,416723.p,accepted
11907,284122,2,3,uddiS,../TextSegmentation/corrected_10to20/284122.p,284122.p,accepted
11909,15039,3,0,sfzwi,../TextSegmentation/corrected_10to20/15039.p,15039.p,accepted
11910,252972,1,0,asaMdeham,../TextSegmentation/corrected_10to20/252972.p,252972.p,accepted
11913,439128,7,0,saMjaya,../TextSegmentation/corrected_10to20/439128.p,439128.p,accepted
11914,198736,1,0,sidDi,../TextSegmentation/corrected_10to20/198736.p,198736.p,accepted
11915,242100,2,0,aBiDA,../TextSegmentation/corrected_10to20/242100.p,242100.p,accepted
11916,426787,1,3,sutA,../TextSegmentation/corrected_10to20/426787.p,426787.p,accepted
11917,189449,1,0,nirUhakramacikitsita,../TextSegmentation/corrected_10to20/189449.p,189449.p,accepted
11918,282371,0,0,vizRu,../TextSegmentation/corrected_10to20/282371.p,282371.p,accepted
11919,150175,0,0,divya,../TextSegmentation/corrected_10to20/150175.p,150175.p,accepted
11920,19514,2,0,munyanna,../TextSegmentation/corrected_10to20/19514.p,19514.p,accepted
11921,280953,5,0,hita,../TextSegmentation/corrected_10to20/280953.p,280953.p,accepted
11922,214845,3,0,kaTay,../TextSegmentation/corrected_10to20/214845.p,214845.p,accepted
11923,434574,1,7,vistAra,../TextSegmentation/corrected_10to20/434574.p,434574.p,accepted
11925,283645,2,6,iha,../TextSegmentation/corrected_10to20/283645.p,283645.p,accepted
11926,234453,0,0,vasti,../TextSegmentation/corrected_10to20/234453.p,234453.p,accepted
11928,258362,4,0,jalADAra,../TextSegmentation/corrected_10to20/258362.p,258362.p,accepted
11929,250717,5,0,muni,../TextSegmentation/corrected_10to20/250717.p,250717.p,accepted
11930,153921,3,0,kamalapAlikA,../TextSegmentation/corrected_10to20/153921.p,153921.p,accepted
11931,412394,2,5,sarpis,../TextSegmentation/corrected_10to20/412394.p,412394.p,accepted
11932,21065,2,15,kiMSuka,../TextSegmentation/corrected_10to20/21065.p,21065.p,accepted
11934,255273,2,0,nihan,../TextSegmentation/corrected_10to20/255273.p,255273.p,accepted
11935,413468,3,0,parapuraMjaya,../TextSegmentation/corrected_10to20/413468.p,413468.p,accepted
11936,416383,0,0,mahA,../TextSegmentation/corrected_10to20/416383.p,416383.p,accepted
11937,156910,0,5,pARi,../TextSegmentation/corrected_10to20/156910.p,156910.p,accepted
11939,201246,5,0,samarpay,../TextSegmentation/corrected_10to20/201246.p,201246.p,accepted
11940,401347,5,9,viDi,../TextSegmentation/corrected_10to20/401347.p,401347.p,accepted
11941,270558,4,0,niS,../TextSegmentation/corrected_10to20/270558.p,270558.p,accepted
11942,25009,3,0,pratipad,../TextSegmentation/corrected_10to20/25009.p,25009.p,accepted
11943,418055,0,9,hita,../TextSegmentation/corrected_10to20/418055.p,418055.p,accepted
11947,414097,1,5,coday,../TextSegmentation/corrected_10to20/414097.p,414097.p,accepted
11948,405068,5,0,kaScid,../TextSegmentation/corrected_10to20/405068.p,405068.p,accepted
11949,436533,1,7,hfzIkeSa,../TextSegmentation/corrected_10to20/436533.p,436533.p,accepted
11950,217118,1,21,vAjin,../TextSegmentation/corrected_10to20/217118.p,217118.p,accepted
11951,165637,0,0,dvipada,../TextSegmentation/corrected_10to20/165637.p,165637.p,accepted
11952,191497,2,0,vipAka,../TextSegmentation/corrected_10to20/191497.p,191497.p,accepted
11953,418234,1,0,kftakftya,../TextSegmentation/corrected_10to20/418234.p,418234.p,accepted
11954,284447,0,10,samudBU,../TextSegmentation/corrected_10to20/284447.p,284447.p,accepted
11955,433745,3,0,vivft,../TextSegmentation/corrected_10to20/433745.p,433745.p,accepted
11956,439438,0,4,aBimAna,../TextSegmentation/corrected_10to20/439438.p,439438.p,accepted
11957,283798,0,8,karRikAra,../TextSegmentation/corrected_10to20/283798.p,283798.p,accepted
11960,256995,1,0,rasarAjasundara,../TextSegmentation/corrected_10to20/256995.p,256995.p,accepted
11961,151593,0,0,vaYcay,../TextSegmentation/corrected_10to20/151593.p,151593.p,accepted
11962,416361,4,4,varjay,../TextSegmentation/corrected_10to20/416361.p,416361.p,accepted
11963,10948,1,0,sidDi,../TextSegmentation/corrected_10to20/10948.p,10948.p,accepted
11964,276139,0,0,SElAdi,../TextSegmentation/corrected_10to20/276139.p,276139.p,accepted
11965,163947,5,0,prAp,../TextSegmentation/corrected_10to20/163947.p,163947.p,accepted
11967,284057,0,0,kowi,../TextSegmentation/corrected_10to20/284057.p,284057.p,accepted
11968,196587,0,5,tikta,../TextSegmentation/corrected_10to20/196587.p,196587.p,accepted
11969,414450,0,0,asaMprApya,../TextSegmentation/corrected_10to20/414450.p,414450.p,accepted
11970,189290,3,0,parisfp,../TextSegmentation/corrected_10to20/189290.p,189290.p,accepted
11971,297594,0,0,prayA,../TextSegmentation/corrected_10to20/297594.p,297594.p,accepted
11973,166851,4,0,DanaMjaya,../TextSegmentation/corrected_10to20/166851.p,166851.p,accepted
11974,13572,2,0,jApya,../TextSegmentation/corrected_10to20/13572.p,13572.p,accepted
11975,246743,0,0,kanyA,../TextSegmentation/corrected_10to20/246743.p,246743.p,accepted
11976,237883,0,0,nirdoza,../TextSegmentation/corrected_10to20/237883.p,237883.p,accepted
11977,293868,0,3,akzara,../TextSegmentation/corrected_10to20/293868.p,293868.p,accepted
11978,423834,0,0,SIrzan,../TextSegmentation/corrected_10to20/423834.p,423834.p,accepted
11979,279010,1,0,devadeva,../TextSegmentation/corrected_10to20/279010.p,279010.p,accepted
11980,420345,5,6,kriyA,../TextSegmentation/corrected_10to20/420345.p,420345.p,accepted
11981,162306,1,4,anivizwa,../TextSegmentation/corrected_10to20/162306.p,162306.p,rejected
11983,257605,0,0,lavaRayantra,../TextSegmentation/corrected_10to20/257605.p,257605.p,accepted
11984,235749,1,3,saMSudDi,../TextSegmentation/corrected_10to20/235749.p,235749.p,accepted
11985,403146,1,0,drORi,../TextSegmentation/corrected_10to20/403146.p,403146.p,accepted
11986,176216,0,0,viji,../TextSegmentation/corrected_10to20/176216.p,176216.p,accepted
11987,293408,0,1,udDf,../TextSegmentation/corrected_10to20/293408.p,293408.p,accepted
11988,188712,1,0,goDUma,../TextSegmentation/corrected_10to20/188712.p,188712.p,accepted
11989,403423,3,0,saMvf,../TextSegmentation/corrected_10to20/403423.p,403423.p,accepted
11990,231955,3,4,rAtra,../TextSegmentation/corrected_10to20/231955.p,231955.p,accepted
11992,419552,1,0,nipAtay,../TextSegmentation/corrected_10to20/419552.p,419552.p,accepted
11993,412853,4,4,BayaMkara,../TextSegmentation/corrected_10to20/412853.p,412853.p,accepted
11994,210717,2,3,AviS,../TextSegmentation/corrected_10to20/210717.p,210717.p,accepted
11995,249178,2,0,kapilA,../TextSegmentation/corrected_10to20/249178.p,249178.p,accepted
11996,224432,4,0,virecana,../TextSegmentation/corrected_10to20/224432.p,224432.p,accepted
11997,207980,3,0,anila,../TextSegmentation/corrected_10to20/207980.p,207980.p,accepted
11998,289702,2,0,vizRu,../TextSegmentation/corrected_10to20/289702.p,289702.p,accepted
12000,194128,1,0,revatIpratizeDa,../TextSegmentation/corrected_10to20/194128.p,194128.p,accepted
12001,281139,3,0,muni,../TextSegmentation/corrected_10to20/281139.p,281139.p,accepted
12002,426081,0,32,miSray,../TextSegmentation/corrected_10to20/426081.p,426081.p,accepted
12003,241440,0,0,aSudDa,../TextSegmentation/corrected_10to20/241440.p,241440.p,accepted
12005,440777,5,0,sahavAsa,../TextSegmentation/corrected_10to20/440777.p,440777.p,accepted
12007,217578,1,5,samman,../TextSegmentation/corrected_10to20/217578.p,217578.p,accepted
12008,167535,4,0,manIzin,../TextSegmentation/corrected_10to20/167535.p,167535.p,accepted
12011,404052,5,0,vIryavant,../TextSegmentation/corrected_10to20/404052.p,404052.p,accepted
12012,208392,0,0,vEkrAnta,../TextSegmentation/corrected_10to20/208392.p,208392.p,accepted
12014,165786,4,0,anuttama,../TextSegmentation/corrected_10to20/165786.p,165786.p,accepted
12015,179924,2,0,sArDam,../TextSegmentation/corrected_10to20/179924.p,179924.p,accepted
12016,409436,2,0,tAqay,../TextSegmentation/corrected_10to20/409436.p,409436.p,accepted
12017,286718,4,0,jAtakarman,../TextSegmentation/corrected_10to20/286718.p,286718.p,accepted
12018,7589,0,0,SiSira,../TextSegmentation/corrected_10to20/7589.p,7589.p,accepted
12020,292398,2,0,utTA,../TextSegmentation/corrected_10to20/292398.p,292398.p,accepted
12021,188307,1,0,anAgatAbADApratizeDa,../TextSegmentation/corrected_10to20/188307.p,188307.p,accepted
12023,231945,5,0,vilamb,../TextSegmentation/corrected_10to20/231945.p,231945.p,accepted
12025,167508,5,0,kzatriya,../TextSegmentation/corrected_10to20/167508.p,167508.p,accepted
12028,177174,5,0,budDi,../TextSegmentation/corrected_10to20/177174.p,177174.p,accepted
12030,422041,3,0,kAray,../TextSegmentation/corrected_10to20/422041.p,422041.p,accepted
12031,404848,0,0,izwApUrta,../TextSegmentation/corrected_10to20/404848.p,404848.p,accepted
12033,4933,0,7,kaRqU,../TextSegmentation/corrected_10to20/4933.p,4933.p,accepted
12035,430305,4,0,pfTagviDa,../TextSegmentation/corrected_10to20/430305.p,430305.p,accepted
12036,237351,1,0,tEla,../TextSegmentation/corrected_10to20/237351.p,237351.p,accepted
12038,250778,1,7,uddiS,../TextSegmentation/corrected_10to20/250778.p,250778.p,accepted
12040,214416,2,0,mahAdeva,../TextSegmentation/corrected_10to20/214416.p,214416.p,accepted
12041,435359,5,0,dvijasattama,../TextSegmentation/corrected_10to20/435359.p,435359.p,accepted
12042,284841,0,0,paYcaviMSati,../TextSegmentation/corrected_10to20/284841.p,284841.p,accepted
12043,419159,0,10,aparIhAra,../TextSegmentation/corrected_10to20/419159.p,419159.p,accepted
12045,416334,1,5,saMkalpa,../TextSegmentation/corrected_10to20/416334.p,416334.p,accepted
12046,292666,4,0,havis,../TextSegmentation/corrected_10to20/292666.p,292666.p,accepted
12047,249078,5,0,trilocana,../TextSegmentation/corrected_10to20/249078.p,249078.p,accepted
12048,17547,4,0,hita,../TextSegmentation/corrected_10to20/17547.p,17547.p,accepted
12049,420783,0,0,nASay,../TextSegmentation/corrected_10to20/420783.p,420783.p,accepted
12050,208514,1,0,samAvartay,../TextSegmentation/corrected_10to20/208514.p,208514.p,accepted
12051,236819,1,0,paYcamUla,../TextSegmentation/corrected_10to20/236819.p,236819.p,accepted
12052,406030,1,0,pAYcAla,../TextSegmentation/corrected_10to20/406030.p,406030.p,accepted
12053,411751,4,0,upalakzay,../TextSegmentation/corrected_10to20/411751.p,411751.p,accepted
12055,184787,4,0,same,../TextSegmentation/corrected_10to20/184787.p,184787.p,accepted
12056,434781,0,6,kalA,../TextSegmentation/corrected_10to20/434781.p,434781.p,accepted
12057,287366,0,0,vasizWa,../TextSegmentation/corrected_10to20/287366.p,287366.p,accepted
12058,279150,0,3,apahAraka,../TextSegmentation/corrected_10to20/279150.p,279150.p,accepted
12059,221993,0,0,DAray,../TextSegmentation/corrected_10to20/221993.p,221993.p,accepted
12060,175409,2,0,vimAna,../TextSegmentation/corrected_10to20/175409.p,175409.p,accepted
12062,414916,2,0,AdA,../TextSegmentation/corrected_10to20/414916.p,414916.p,accepted
12064,278980,3,0,alaMkf,../TextSegmentation/corrected_10to20/278980.p,278980.p,accepted
12066,414079,5,0,parapuraMjaya,../TextSegmentation/corrected_10to20/414079.p,414079.p,accepted
12067,414179,5,6,saMgraha,../TextSegmentation/corrected_10to20/414179.p,414179.p,accepted
12068,205800,0,0,niyAmaka,../TextSegmentation/corrected_10to20/205800.p,205800.p,accepted
12069,154242,3,0,vizRukrAntA,../TextSegmentation/corrected_10to20/154242.p,154242.p,accepted
12070,172850,0,0,GAtay,../TextSegmentation/corrected_10to20/172850.p,172850.p,accepted
12071,277633,2,0,pratikartf,../TextSegmentation/corrected_10to20/277633.p,277633.p,accepted
12072,24316,2,0,pariRAma,../TextSegmentation/corrected_10to20/24316.p,24316.p,accepted
12074,177152,3,0,hetumattara,../TextSegmentation/corrected_10to20/177152.p,177152.p,accepted
12076,287671,2,0,nizeDa,../TextSegmentation/corrected_10to20/287671.p,287671.p,accepted
12077,7669,0,5,glA,../TextSegmentation/corrected_10to20/7669.p,7669.p,accepted
12078,196464,5,0,vahni,../TextSegmentation/corrected_10to20/196464.p,196464.p,accepted
12079,282512,4,0,kAmalaka,../TextSegmentation/corrected_10to20/282512.p,282512.p,accepted
12080,402676,2,0,samAgam,../TextSegmentation/corrected_10to20/402676.p,402676.p,accepted
12083,442352,5,0,prajan,../TextSegmentation/corrected_10to20/442352.p,442352.p,accepted
12084,258655,6,0,hfd,../TextSegmentation/corrected_10to20/258655.p,258655.p,accepted
12085,229050,2,0,cikitsita,../TextSegmentation/corrected_10to20/229050.p,229050.p,accepted
12086,163566,2,0,vEra,../TextSegmentation/corrected_10to20/163566.p,163566.p,accepted
12089,271617,1,0,kftayuga,../TextSegmentation/corrected_10to20/271617.p,271617.p,accepted
12090,153752,5,0,yaTAsuKam,../TextSegmentation/corrected_10to20/153752.p,153752.p,accepted
12091,246703,0,0,kanyA,../TextSegmentation/corrected_10to20/246703.p,246703.p,accepted
12092,404898,0,9,nikft,../TextSegmentation/corrected_10to20/404898.p,404898.p,accepted
12093,274725,1,0,dvi,../TextSegmentation/corrected_10to20/274725.p,274725.p,accepted
12094,195462,4,0,BAvay,../TextSegmentation/corrected_10to20/195462.p,195462.p,accepted
12095,156719,1,0,vinikzip,../TextSegmentation/corrected_10to20/156719.p,156719.p,accepted
12097,226687,3,0,BUnAga,../TextSegmentation/corrected_10to20/226687.p,226687.p,accepted
12098,416959,0,5,ADi,../TextSegmentation/corrected_10to20/416959.p,416959.p,accepted
12099,194491,3,0,SAmBavI,../TextSegmentation/corrected_10to20/194491.p,194491.p,accepted
12100,192418,1,6,sambanDin,../TextSegmentation/corrected_10to20/192418.p,192418.p,accepted
12101,219851,2,0,udAvarta,../TextSegmentation/corrected_10to20/219851.p,219851.p,accepted
12102,287587,1,0,Sruti,../TextSegmentation/corrected_10to20/287587.p,287587.p,accepted
12104,424574,2,0,divya,../TextSegmentation/corrected_10to20/424574.p,424574.p,accepted
12105,404788,0,0,asaMBAvita,../TextSegmentation/corrected_10to20/404788.p,404788.p,accepted
12106,442225,1,0,prakASay,../TextSegmentation/corrected_10to20/442225.p,442225.p,accepted
12107,290438,2,0,SrAvay,../TextSegmentation/corrected_10to20/290438.p,290438.p,accepted
12108,12891,2,0,Sruti,../TextSegmentation/corrected_10to20/12891.p,12891.p,accepted
12109,407341,2,5,hita,../TextSegmentation/corrected_10to20/407341.p,407341.p,accepted
12112,253492,0,0,vAcika,../TextSegmentation/corrected_10to20/253492.p,253492.p,accepted
12113,217796,3,7,AvirBU,../TextSegmentation/corrected_10to20/217796.p,217796.p,accepted
12114,255817,3,0,caturviMSati,../TextSegmentation/corrected_10to20/255817.p,255817.p,accepted
12116,431431,7,0,parityaj,../TextSegmentation/corrected_10to20/431431.p,431431.p,accepted
12117,264986,4,4,niScaya,../TextSegmentation/corrected_10to20/264986.p,264986.p,accepted
12119,218110,0,0,svaraBeda,../TextSegmentation/corrected_10to20/218110.p,218110.p,accepted
12121,421215,3,0,vAjin,../TextSegmentation/corrected_10to20/421215.p,421215.p,accepted
12122,171880,3,0,mahA,../TextSegmentation/corrected_10to20/171880.p,171880.p,accepted
12123,237800,4,0,rasakarman,../TextSegmentation/corrected_10to20/237800.p,237800.p,accepted
12124,272797,1,0,apAs,../TextSegmentation/corrected_10to20/272797.p,272797.p,accepted
12127,291768,4,0,vyavasTA,../TextSegmentation/corrected_10to20/291768.p,291768.p,accepted
12128,172728,3,0,pramaT,../TextSegmentation/corrected_10to20/172728.p,172728.p,accepted
12129,16807,2,0,praRaS,../TextSegmentation/corrected_10to20/16807.p,16807.p,accepted
12131,417890,2,0,samAcar,../TextSegmentation/corrected_10to20/417890.p,417890.p,accepted
12132,415981,1,6,kftAnna,../TextSegmentation/corrected_10to20/415981.p,415981.p,accepted
